,formula,element,H_length,spacegroup.number,density,formation_energy,volume,energy,energy_per_atom,nsites,nelements,e_above_hull,atomic_radius,covalent_radius,H_and_X_ar,H_and_X_cr,electronegativity_Pauling,electronegativity_Pauling_abs,electronegativity_Pauling_pow2,total_magnetization
921,Mn3SnH,Mn,1.9290145,221,8.227802627,-0.029071062,57.42439964,-34.93001023,-6.986002046,5,3,0,1.4,1.39,1.65,1.76,-0.65,0.65,0.4225,1.0134285
1210,K3MnH5,Mn,1.747349001,140,1.727596631,-0.162196973,340.7834296,-60.30271875,-3.350151042,18,3,0.015994323,1.4,1.39,1.65,1.76,-0.65,0.65,0.4225,5
1214,Cs3MnH5,Mn,1.776028536,140,3.383664046,0.115133624,450.2098692,-54.02078855,-3.001154919,18,3,0.256420415,1.4,1.39,1.65,1.76,-0.65,0.65,0.4225,0.4742625
1725,MnH(CO)4,Mn,1.680039914,2,1.82500694,-0.665729989,917.0856795,-427.6058042,-7.126763403,60,4,0.688918237,1.4,1.39,1.65,1.76,-0.65,0.65,0.4225,3.20E-05
2375,MnHSeO4,Mn,1.784252065,15,3.518995429,-1.046233154,187.7167391,-74.08613949,-5.291867106,14,4,0.724820175,1.4,1.39,1.65,1.76,-0.65,0.65,0.4225,0.00021695
4811,MnAg4P6(HO3)6,Mn,1.678698431,2,3.231546098,-1.657332176,496.5309709,-205.1577123,-5.861648923,35,5,0.300988138,1.4,1.39,1.65,1.76,-0.65,0.65,0.4225,4.3349589
10,TiH,Ti,2.094363001,225,4.417224462,-0.394678759,18.373245,-11.92414702,-5.96207351,2,2,0.044445485,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0005953
14,Ti2H,Ti,1.834690406,224,4.223839656,-0.247904898,76.0652789,-39.54711407,-6.591185678,6,2,0.044844598,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0127682
15,TiH2,Ti,1.822688455,136,3.391820204,-0.367185876,48.84248929,-30.95216758,-5.158694597,6,2,0.218313117,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,8.38E-05
16,TiH2,Ti,1.899683452,129,3.989531548,-0.498707112,41.52491088,-31.741295,-5.290215833,6,2,0.08679188,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,5.56E-05
18,Ti4H3,Ti,1.857847774,111,4.097518909,-0.335636332,78.81873701,-43.64887567,-6.235553667,7,2,0.040755877,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.01068
23,Ti2H3,Ti,1.894855471,132,3.923405283,-0.515518139,83.59636919,-56.17381272,-5.617381272,10,2,0.011430954,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.00147025
32,Ti4H5,Ti,1.873727139,111,3.97623318,-0.477432376,82.06478291,-52.07578605,-5.78619845,9,2,0.010483451,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.1103344
40,Ti4H7,Ti,1.89718298,215,3.854493721,-0.556283245,85.52515169,-60.37748369,-5.488862154,11,2,0.002602156,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0033549
140,TiH2,Ti,1.91579542,225,3.825737132,-0.583686006,21.65137544,-16.12558418,-5.375194727,3,2,0.001812987,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0885439
154,TiH2,Ti,1.916368319,139,3.832732059,-0.585498992,21.6118606,-16.13102314,-5.377007713,3,2,0,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0010499
294,TiH,Ti,1.868947013,131,4.064387354,-0.437597017,39.93652188,-24.01996707,-6.004991768,4,2,0.001527228,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0037224
295,Zr(TiH2)2,Ti,1.893262738,227,4.682761034,-0.558556324,135.4525484,-82.41329445,-5.886663889,14,3,0,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0001309
368,Ti2H2Pd,Ti,1.932446507,139,6.619043198,-0.541934433,51.22070544,-30.15573811,-6.031147622,5,3,0.028695633,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0903058
378,Ti2HPd,Ti,1.910554155,123,6.745173808,-0.495997262,100.0295464,-52.38063666,-6.547579583,8,3,0.029679887,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.00420265
389,MgTi3H8,Ti,1.92102239,221,3.292632178,-0.482917114,88.74488455,-56.99495309,-4.749579424,12,3,0.025748242,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0116578
390,Mg3TiH8,Ti,1.947652046,221,2.163829122,-0.263533079,98.87704041,-41.76603083,-3.480502569,12,3,0.091465002,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0897255
395,Ti3H3Au,Ti,1.87451851,223,7.656269002,-0.513038005,149.0404593,-80.53903216,-5.752788011,14,3,0.004456776,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0040832
453,MgTi7H16,Ti,1.909123575,225,3.552870184,-0.52960169,175.5015281,-121.4084929,-5.058687206,24,3,0.017480484,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.3224098
542,Th(TiH3)2,Ti,1.791505247,194,6.629208024,-0.438166612,334.4717203,-186.3435336,-5.176209268,36,3,0.144951807,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0005695
757,Ti3SnH,Ti,2.0888,221,5.997228997,-0.42956738,72.90890294,-33.06502706,-6.613005412,5,3,0,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0775884
833,MgTiH4,Ti,1.924357444,123,2.716434326,-0.370382366,46.58287495,-24.6731896,-4.112198267,6,3,0.061449352,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.0044395
895,Mg6TiH16,Ti,1.854819058,225,1.631664887,-0.170503306,213.5371167,-73.23379096,-3.184077868,23,3,0.12356004,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.08522
1296,Ti4H3Pd2,Ti,1.889804242,123,6.548612813,-0.410378153,103.2875846,-55.3457986,-6.149533178,9,3,0.140272839,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.1829885
1660,Mg7TiH16,Ti,1.948356132,225,1.861805224,-0.222145983,208.8190605,-76.24061444,-3.176692268,24,3,0.094435279,1.4,1.36,1.65,1.73,-0.66,0.66,0.4356,0.001066
100,TaH4,Ta,1.87232354,229,7.599101376,0.230027371,40.42134768,-23.66658707,-4.733317414,5,2,0.346005307,1.45,1.38,1.7,1.75,-0.7,0.7,0.49,0.0014937
107,Ta2H,Ta,1.93409949,12,15.54909594,-0.137291093,38.75567903,-27.3671645,-9.122388167,3,2,0.06118046,1.45,1.38,1.7,1.75,-0.7,0.7,0.49,0.0002496
135,Ta2H,Ta,1.942683802,21,15.32507111,-0.198471553,39.32221698,-27.55070588,-9.183568627,3,2,0,1.45,1.38,1.7,1.75,-0.7,0.7,0.49,6.06E-05
153,TaH2,Ta,1.966180775,225,12.98092789,-0.193296559,23.40498876,-18.91714028,-6.305713427,3,2,0,1.45,1.38,1.7,1.75,-0.7,0.7,0.49,0.0010598
267,Ta2H,Ta,1.914297951,115,15.3209032,-0.161020903,39.33291421,-27.43835393,-9.146117977,3,2,0.03745065,1.45,1.38,1.7,1.75,-0.7,0.7,0.49,0.0010767
143,ScH2,Sc,2.069800713,225,2.856686142,-0.766648991,27.303838,-15.1118894,-5.037296467,3,2,0,1.6,1.44,1.85,1.81,-0.84,0.84,0.7056,7.94E-05
190,Sc2H5,Sc,1.904393457,59,2.686005006,-0.589281585,117.4016539,-65.97718523,-4.712656088,14,2,0.067846121,1.6,1.44,1.85,1.81,-0.84,0.84,0.7056,0.01203075
338,ScH3,Sc,2.063629419,225,2.944243221,-0.5306292,27.06033891,-18.17419589,-4.543548973,4,2,0.044357543,1.6,1.44,1.85,1.81,-0.84,0.84,0.7056,0.0031046
1461,ScHCl,Sc,2.004138906,166,2.742142554,-1.609082557,98.60600662,-31.30660883,-5.217768138,6,3,0,1.6,1.44,1.85,1.81,-0.84,0.84,0.7056,5.95E-06
139,ZrH2,Zr,2.086450054,225,5.53590622,-0.645600166,27.96804302,-16.96397445,-5.65465815,3,2,0.00679995,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,0.001088
144,ZrH2,Zr,2.091735814,139,5.543621891,-0.652400116,27.9291168,-16.9843743,-5.6614581,3,2,0,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,6.06E-05
263,ZrH,Zr,2.066503594,119,5.657335181,-0.393031814,27.07188714,-12.57350092,-6.28675046,2,2,0.096268273,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,0.0043072
308,ZrH,Zr,2.050752111,131,5.797300892,-0.489052694,52.83656736,-25.53108536,-6.38277134,4,2,0.000247393,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,0.00020945
480,ZrHBr,Zr,2.06984454,164,5.419104207,-0.882999648,105.4928794,-32.14672555,-5.357787592,6,3,0.076743558,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,0.00054335
500,Zr24P8H,Zr,2.047561623,3,6.350343709,-0.8588685,637.5534024,-280.0334992,-8.485863611,33,3,0.003984166,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,0.497286
829,ZrHCl,Zr,2.051619726,164,4.340566754,-1.273353179,97.69499841,-33.72269561,-5.620449268,6,3,0.073263927,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,6.75E-06
831,Zr2CuH2,Zr,2.092643717,139,6.580649609,-0.402992459,62.58198189,-29.68904355,-5.93780871,5,3,0.048182969,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,0.0255893
832,Zr2H3Pd,Zr,1.970633741,139,7.034862498,-0.422976163,68.89939505,-34.52895516,-5.75482586,6,3,0.257758216,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,0.0038694
1204,Zr2HBr2,Zr,2.08756089,12,5.362046181,-0.953744656,212.6065921,-56.75542856,-5.675542856,10,3,0.023688977,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,4.87E-05
1411,Zr2HC,Zr,2.082003287,156,6.061345498,-0.726745655,53.54916529,-32.46889036,-8.11722259,4,3,0,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,0.549587
1502,ThZr2H7,Zr,2.025157106,227,6.842508193,-0.54295795,204.5993491,-105.2339913,-5.261699564,20,3,0.080794591,1.55,1.48,1.8,1.85,-0.87,0.87,0.7569,0.00029315
3,MgH2,Mg,2.062064363,225,1.618842389,-0.168809514,26.99882942,-8.58279778,-2.860932593,3,2,0.10935493,1.5,1.3,1.75,1.67,-0.89,0.89,0.7921,0.0007963
42,MgH2,Mg,1.972929713,205,1.55809702,-0.247024304,112.20572,-35.26976861,-2.939147384,12,2,0.031140139,1.5,1.3,1.75,1.67,-0.89,0.89,0.7921,2.33E-06
69,MgH,Mg,2.017647755,186,1.653331181,0.118888267,50.84658928,-9.19771209,-2.299428023,4,2,0.331380158,1.5,1.3,1.75,1.67,-0.89,0.89,0.7921,0.0002087
70,MgH3,Mg,2.037404435,225,1.742609729,0.216669375,26.04173069,-10.4494284,-2.6123571,4,2,0.425292708,1.5,1.3,1.75,1.67,-0.89,0.89,0.7921,0.0034485
127,MgH2,Mg,1.940267665,136,1.423870416,-0.278164444,61.39161125,-17.82172514,-2.970287523,6,2,0,1.5,1.3,1.75,1.67,-0.89,0.89,0.7921,5.40E-06
128,MgH2,Mg,1.912464244,60,1.450102911,-0.277509209,120.5620627,-35.63558746,-2.969632288,12,2,0.000655235,1.5,1.3,1.75,1.67,-0.89,0.89,0.7921,6.33E-06
129,MgH2,Mg,1.97425785,62,1.76655221,-0.196521594,98.96531619,-34.66373609,-2.888644674,12,2,0.081642849,1.5,1.3,1.75,1.67,-0.89,0.89,0.7921,5.25E-07
